Date,Ticker,Open,High,Low,Close,Volume
2024-01-19,DHR,223.73149624279435,228.7474123421228,221.89496009251386,228.13523864746094,3258200
2024-01-22,DHR,227.85878145787242,230.3272433164254,225.89388039459786,229.04364013671875,2276200
2024-01-23,DHR,230.15939710420963,230.30749879395742,227.6218110003598,229.17201232910156,1890200
2024-01-24,DHR,227.81927929248718,229.952033969742,225.5482913527971,225.7260284423828,2106300
2024-01-25,DHR,228.41170623999648,229.1818651066982,223.76111763756376,224.5214080810547,3468300
2024-01-26,DHR,233.55598917774068,237.54503212513927,229.93228884393852,230.06065368652344,6343900
2024-01-29,DHR,229.9816439653084,231.06777316867073,228.23396881673258,230.97889709472656,3127700
2024-01-30,DHR,240.97123833917195,242.30419864047263,235.45176149832443,241.85987854003906,6158400
2024-01-31,DHR,242.50170564100037,245.64158197910527,236.57739701849675,236.88348388671875,5077100
2024-02-01,DHR,236.3404288571505,242.205497042456,235.69863475680825,242.0376434326172,2711700
2024-02-02,DHR,240.9218952316548,244.74306965038454,239.09522729456825,243.22250366210938,2819500
2024-02-05,DHR,241.77100669201457,246.0858728036213,240.0332151269183,242.71890258789062,2644200
2024-02-06,DHR,242.59056311885612,245.32562311161345,241.33658026013916,245.0688934326172,2443100
2024-02-07,DHR,244.79240033958442,246.73754930315937,243.12371787238916,243.52854919433594,2300700
2024-02-08,DHR,243.34094968890037,243.6865403510268,241.00085283470733,242.7682647705078,1774400
2024-02-09,DHR,241.90924289461398,244.13085839058493,239.8159922262911,239.88510131835938,2538300
2024-02-12,DHR,240.68489295462703,243.96301744365493,238.6410144269267,243.71617126464844,2284800
2024-02-13,DHR,241.88950652601795,243.0941170998757,235.39251320569684,238.4830322265625,2189400
2024-02-14,DHR,239.9542085861604,245.33545161768578,239.27291080474598,244.86151123046875,2838100
2024-02-15,DHR,244.41722103721509,248.5247453249051,244.41722103721509,245.81932067871094,2360900
2024-02-16,DHR,245.6712011245489,249.14679971811177,245.14788840407132,246.84619140625,2152200
2024-02-20,DHR,245.52308942989308,247.6262086498802,243.7063051510974,244.64431762695312,1982800
2024-02-21,DHR,243.20272997013282,247.58672057354784,242.95588378810535,247.48797607421875,1545400
2024-02-22,DHR,248.24827641218607,250.22304594698952,246.09578485107235,249.541748046875,1826000
2024-02-23,DHR,250.79571099622268,251.7830956851842,249.39362654585273,250.63772583007812,1351200
2024-02-26,DHR,250.12428742503332,251.1116720776198,247.28061480437006,248.475341796875,2506300
2024-02-27,DHR,248.93942742323037,252.36565356066242,248.19888889323144,251.64486694335938,2265200
2024-02-28,DHR,250.85495233724748,253.32341406624707,250.34150807905306,252.48414611816406,1945000
2024-02-29,DHR,253.5307444786038,253.8467147968619,249.78856330278498,249.94654846191406,3466700
2024-03-01,DHR,249.76885739729192,253.1457114939339,248.29764866996044,252.6421356201172,1908700
2024-03-04,DHR,253.28390779318443,255.73263265241457,251.63499224840143,252.9580841064453,2888700
2024-03-05,DHR,251.94109185386714,254.7057570506595,250.97344396869445,251.18080139160156,2277800
2024-03-06,DHR,252.25703374933602,253.83684019706766,249.067785452491,249.70957946777344,3733100
2024-03-07,DHR,251.59549769543332,252.6223862397376,250.1144206177713,250.91419982910156,2857200
2024-03-08,DHR,249.90708589646516,252.61251046519226,249.7688526343134,250.48963928222656,1786000
2024-03-11,DHR,249.314636679364,250.7957137289444,247.5768450317225,249.61085510253906,1360800
2024-03-12,DHR,249.6404758866435,252.19779864760176,248.83081319959697,249.90707397460938,2221800
2024-03-13,DHR,251.1807814713699,252.45450104557122,249.90706189716857,252.12867736816406,2249300
2024-03-14,DHR,250.66732191331494,252.7704559185385,247.3793294092319,250.02552795410156,2635500
2024-03-15,DHR,247.54724035625858,250.55875182788236,245.9970390478081,246.25375366210938,5793300
2024-03-18,DHR,247.23124543550594,249.72932743031637,246.82641410732387,248.29762268066406,3868300
2024-03-19,DHR,247.8335619385409,250.88457707318824,247.0436511581471,250.53900146484375,3211300
2024-03-20,DHR,250.1045478262527,250.54886792853202,247.07326956175888,248.50497436523438,1651300
2024-03-21,DHR,249.07764451846108,252.14841135959946,248.32723761395076,250.90431213378906,2313200
2024-03-22,DHR,251.78310625704364,253.27406684240654,250.35140141119405,251.58563232421875,2310400
2024-03-25,DHR,251.07218365929558,251.56587601588004,243.08424494566964,244.67393493652344,3372400
2024-03-26,DHR,244.15061710525623,246.31299199219234,244.15061710525623,245.3256072998047,1962900
2024-03-27,DHR,246.9565536411573,247.36182538651008,244.22841266506268,245.89891052246094,2665300
2024-03-28,DHR,245.47387358515496,248.16248293382344,244.34703107010168,246.83795166015625,2560200
2024-04-01,DHR,246.8379396794365,247.15423866132952,243.82313723817543,244.93020629882812,1728900
2024-04-02,DHR,242.17240880401224,243.43763487604699,239.7803402902376,243.1015625,2955600
2024-04-03,DHR,243.1608954837256,245.23666525873432,240.96651546420878,241.52005004882812,1898600
2024-04-04,DHR,243.63532806332393,244.2778353520869,238.93026946483818,239.10818481445312,2693800
2024-04-05,DHR,239.33554340712195,243.25972620282207,239.24657064881094,241.46072387695312,2280800
2023-12-08,DLR,126.22043344364222,127.08152552352554,123.06306756078853,124.82229614257812,2857400
2023-12-11,DLR,124.07228917845546,124.91487304053523,122.74824093373454,124.7667236328125,2053900
2023-12-12,DLR,124.701913505966,125.60004993975684,123.68341803049726,124.9704360961914,2572000
2023-12-13,DLR,124.99820694991126,127.81297517143993,124.16489122156749,126.54447937011719,2564800
2023-12-14,DLR,128.38495311100948,128.86141666594642,123.09708151698797,124.19015502929688,2746400
2023-12-15,DLR,122.96628380844233,125.60088215091321,122.16282625601066,123.4801254272461,5289700
2023-12-18,DLR,123.78842834481355,125.64759553271035,123.24656030629752,123.62026977539062,2117700
2023-12-19,DLR,124.25557815150887,126.38567263651841,124.10609433540542,125.69432067871094,2072200
2023-12-20,DLR,125.31129043829618,126.20816484123593,123.95661292991079,124.01268005371094,1613400
2023-12-21,DLR,125.31128514806718,126.11474282187724,124.17149602346312,126.04000091552734,1237200
2023-12-22,DLR,126.46039359472405,127.14239379131682,125.33929367079594,126.23616790771484,1094200
2023-12-26,DLR,126.30158147324973,126.85278695585417,126.05866673100641,126.66593933105469,1218200
2023-12-27,DLR,126.56315851303167,127.46938437224367,126.3482844784886,127.16107940673828,975700
2023-12-28,DLR,127.15175826030217,127.47873804932689,126.34830062027854,127.1704330444336,944600
2023-12-29,DLR,125.96523726552718,127.05831072803517,125.62890587278946,125.73167419433594,1499500
2024-01-02,DLR,125.18981706265086,126.59119561185963,124.98428040165545,126.33894348144531,1300000
2024-01-03,DLR,125.38601319084609,125.72234460445289,123.62027683330022,124.73202514648438,1680800
2024-01-04,DLR,124.34899603191707,125.31127483166449,122.91959104761031,123.11577606201172,1470900
2024-01-05,DLR,122.27497170167534,124.17150313529815,121.45282494029969,122.22825622558594,1444100
2024-01-08,DLR,121.89189967851117,125.25521368714263,121.71438945922799,124.90953063964844,1250900
2024-01-09,DLR,123.85383953841085,125.07770782274291,122.97564005804938,124.83479309082031,875600
2024-01-10,DLR,125.18983954410274,127.95523331692736,124.51717657924168,127.55349731445312,1492500
2024-01-11,DLR,127.12372861163162,127.98323909342011,125.13376647384086,125.1898193359375,982300
2024-01-12,DLR,126.71265863708815,129.17908442356276,126.41369102391043,128.06732177734375,1631800
2024-01-16,DLR,127.93651337861127,130.66452840816143,127.93651337861127,129.56210327148438,2537800
2024-01-17,DLR,127.92718389557409,129.43133094274515,125.01232075047197,126.64726257324219,1782700
2024-01-18,DLR,126.8154350439255,127.71230942942354,125.09639966985846,125.69432067871094,1542700
2024-01-19,DLR,126.19882106210986,128.70261075380446,125.68497936999019,128.3102264404297,1791300
2024-01-22,DLR,129.45936178925504,133.299125464316,129.45936178925504,131.3372039794922,2385200
2024-01-23,DLR,131.7015499041942,131.96313941178698,129.25381340219337,129.8797607421875,1423600
2024-01-24,DLR,131.38392798241242,131.38392798241242,128.48773965483088,128.86143493652344,1541800
2024-01-25,DLR,130.79530923434126,133.8783443745479,130.67385188541672,132.84132385253906,2152400
2024-01-26,DLR,133.47660717289136,135.11154852191967,132.7198651722303,133.784912109375,1917100
2024-01-29,DLR,133.4392512253691,136.5783393708165,133.4392512253691,136.372802734375,2229600
2024-01-30,DLR,135.93372647303602,136.35413720895392,134.5697116737809,134.73788452148438,3044700
2024-01-31,DLR,135.46656575254798,135.46656575254798,130.86070935962866,131.22506713867188,2892100
2024-02-01,DLR,130.94480344899821,134.49496497665905,130.2721406645758,134.39219665527344,2550600
2024-02-02,DLR,133.2524025549981,135.8402710152565,130.9821621818365,134.9901123046875,2052600
2024-02-05,DLR,133.55140587981185,135.56939491051256,133.2150743746951,134.81265258789062,2042300
2024-02-06,DLR,134.66314756368556,136.58770532966582,133.95312083373545,134.77525329589844,1789400
2024-02-07,DLR,135.522653770043,136.18597926071772,133.88771203497384,135.90570068359375,1341600
2024-02-08,DLR,135.3077651182932,138.26934325988168,135.3077651182932,137.39114379882812,1840200
2024-02-09,DLR,137.18560973960177,138.21329301249446,135.97107885042658,137.51260375976562,1223300
2024-02-12,DLR,137.87696221088376,138.3534257728457,134.1306154550557,134.34548950195312,2127400
2024-02-13,DLR,131.402609805801,132.9161085655128,130.2161193823176,132.8226776123047,1995100
2024-02-14,DLR,132.54237646917355,133.53268168030354,131.35588624745492,132.8787078857422,1645700
2024-02-15,DLR,133.61678120307246,139.26901103033936,133.61678120307246,138.83924865722656,3125900
2024-02-16,DLR,130.7953276875889,131.59878527074932,125.89050289930432,127.26385498046875,6572700
2024-02-20,DLR,127.06765158975195,128.52509716846478,125.0590148248645,126.18011474609375,3411400
2024-02-21,DLR,125.49811697605385,127.99256898204409,122.77943927926162,126.61921691894531,3219300
2024-02-22,DLR,130.79532934195123,132.70119786848772,127.9925722846237,129.28184509277344,3440200
2024-02-23,DLR,129.34723826809324,129.72094777085266,127.12372731280419,128.77734375,2086400
2024-02-26,DLR,128.2541511136387,130.93545057989922,127.62820380033838,128.8894500732422,2033900
2024-02-27,DLR,128.9268190749992,130.39360204772368,128.19810341197655,129.14169311523438,1495900
2024-02-28,DLR,128.4690418078322,134.2987818893253,128.2821941797939,133.34584045410156,2446900
2024-02-29,DLR,134.9340674962485,137.3631294421975,134.54168319831402,137.1575927734375,4098000
2024-03-01,DLR,136.89599611560763,140.75446289445827,136.56900208990317,140.6984100341797,2290700
2024-03-04,DLR,140.92261381179517,143.87485450743776,140.39943480356663,143.6039276123047,2098500
2024-03-05,DLR,142.94062365946078,144.0430346986096,139.09150815929925,140.37142944335938,1719300
2024-03-06,DLR,142.0810837453243,142.41741512520255,138.9980484723665,139.9603271484375,2287500
2024-03-07,DLR,140.89459493026982,142.03438394020344,140.19390566623977,141.54856872558594,1577800
2024-03-08,DLR,142.5108485106912,143.26760489583953,139.6146747523204,139.65203857421875,2253800
2024-03-11,DLR,139.2876939434987,139.42784036392717,134.48563693470683,135.93373107910156,2166800
2024-03-12,DLR,134.94341715478157,137.25102169275138,134.20534978541497,136.61572265625,1676800
2024-03-13,DLR,135.90567538749178,138.26933242979982,134.26139656627342,134.4669189453125,1904700
2024-03-14,DLR,133.79793071969002,134.8155505096097,131.866337999308,134.56114196777344,1917200
2024-03-15,DLR,133.24205035982249,135.06999673067244,131.67792981802003,132.72381591796875,2996000
2024-03-18,DLR,134.09004963807632,136.10644082145234,133.77910899675868,133.99583435058594,1501200
2024-03-19,DLR,133.87333636697196,133.91101960583654,130.9335549029823,133.552978515625,2006100
2024-03-20,DLR,131.72502281674844,133.57180331392206,130.08552168452422,132.75205993652344,2433300
2024-03-21,DLR,133.47758511387875,134.31617727971303,131.7721347613617,131.92288208007812,2238200
2024-03-22,DLR,131.88521219927213,132.32806574064352,129.7463253481196,130.50953674316406,1812700
2024-03-25,DLR,130.36820577597166,130.85817414614743,128.84178299581907,129.8688201904297,1746400
2024-03-26,DLR,130.02900399193382,132.1207760759114,129.53903560338566,131.00892639160156,1748900
2024-03-27,DLR,132.38459434541613,135.5787843385109,131.4517724549374,135.4374542236328,2268600
2024-03-28,DLR,135.56936070929797,136.15354432639234,134.4857771625971,135.72010803222656,2034700
2024-04-01,DLR,135.7012750394434,136.23834383368427,133.01588793595738,133.71315002441406,1535700
2024-04-02,DLR,131.8946174892344,132.64841160069585,130.25513075253963,131.7250213623047,1707500
2024-04-03,DLR,132.60128008552016,133.78851033432656,131.49886226693206,132.50706481933594,1428900
2024-04-04,DLR,133.8921870726782,134.50463676054656,131.24448302157802,131.8004150390625,1178300
2024-04-05,DLR,131.70619039960425,134.90038061971254,131.21622200415817,134.36331176757812,1139500
2023-12-08,DRI,149.77322741442774,150.08014148143167,147.47604792729936,147.82945251464844,781200
2023-12-11,DRI,148.88040538311964,150.3126568955147,147.6713537893468,149.9220428466797,978700
2023-12-12,DRI,150.29406353011873,150.78698226277956,149.12220721445678,149.81044006347656,785700
2023-12-13,DRI,147.81087199523165,151.42873195721344,147.81087199523165,151.0939178466797,967500
2023-12-14,DRI,152.23785305107225,152.7865718148869,150.23826374838322,151.67982482910156,1892900
2023-12-15,DRI,144.52783371040752,151.74493438638612,142.77006325848694,151.12181091308594,3402900
2023-12-18,DRI,151.74490512193515,155.5394594051825,150.89856768464645,155.47434997558594,1447800
2023-12-19,DRI,156.04169766233983,156.5253211577316,153.456194430865,153.88401794433594,1175900
2023-12-20,DRI,153.41897694875945,153.7630862482541,150.60095054876146,150.7962646484375,1073200
2023-12-21,DRI,152.25644541053546,152.25644541053546,150.3219657070601,150.86138916015625,826000
2023-12-22,DRI,150.74979761794032,151.13111645612918,149.73605999653415,150.5172882080078,745800
2023-12-26,DRI,150.43355671763072,152.61915038971725,150.43355671763072,152.516845703125,622400
2023-12-27,DRI,152.6377648039455,152.6377648039455,151.10320845619702,152.10765075683594,812600
2023-12-28,DRI,152.1820440106236,153.21438622596068,152.04252986780995,152.7772674560547,744500
2023-12-29,DRI,152.7028405836253,153.18646399759498,152.12622194585958,152.80514526367188,772200
2024-01-02,DRI,151.99602059422097,154.07930968636194,150.84278318586718,150.92648315429688,1298400
2024-01-03,DRI,151.37291357987675,151.5961277111226,149.0943243144928,149.1780242919922,1146300
2024-01-04,DRI,149.2245299490024,150.34988168815025,149.06642526009276,149.73605346679688,1024500
2024-01-05,DRI,149.87553626798987,150.8334737501449,149.5128222134967,150.740478515625,1003400
2024-01-08,DRI,151.01018382736913,152.58194946769737,149.54072287934764,152.47964477539062,1297700
2024-01-09,DRI,150.9421005459738,151.89838369784414,150.3233282532606,151.50462341308594,888500
2024-01-10,DRI,151.40149831220538,151.73900917942026,149.33892395391933,150.97959899902344,881600
2024-01-11,DRI,150.6326906865099,151.06396005747743,146.94821083415607,149.99517822265625,1161900
2024-01-12,DRI,150.2764683563323,150.2764683563323,147.19200524157304,147.3138885498047,976600
2024-01-16,DRI,146.75134642110578,147.40761356124705,145.0731765694909,147.3513641357422,1428600
2024-01-17,DRI,146.7138495103564,148.4763934754536,145.9356990888587,147.85763549804688,904900
2024-01-18,DRI,148.53265784348247,150.20147200934989,147.3326223103467,149.92958068847656,848600
2024-01-19,DRI,150.34209599944373,150.34209599944373,147.8107714868107,149.2920684814453,1004600
2024-01-22,DRI,149.657676185096,151.81398024962624,149.08578323875597,151.49522399902344,1119300
2024-01-23,DRI,152.02964688586226,152.88280137704987,150.77336194828698,151.56088256835938,794200
2024-01-24,DRI,151.93588830014102,152.4327773322499,149.98582702266287,151.56088256835938,1184500
2024-01-25,DRI,152.0765149079593,152.73278204271543,151.04522776366355,151.99212646484375,851400
2024-01-26,DRI,152.34840233877733,152.73279251031832,150.5764738007207,150.9327392578125,556100
2024-01-29,DRI,151.01710593376953,153.39842224121094,150.54834164206014,153.39842224121094,889700
2024-01-30,DRI,153.0234164396223,153.72656287677086,152.06713327954606,153.55780029296875,1004100
2024-01-31,DRI,154.56098040646273,155.32974649337962,152.1046598164262,152.4234161376953,1033700
2024-02-01,DRI,153.03279858231713,156.7829132080078,152.35777680524865,156.7829132080078,1108300
2024-02-02,DRI,155.99538050026408,156.9610337972207,154.03594919327838,156.1172637939453,881000
2024-02-05,DRI,155.05783297554075,155.2640903832443,152.73276637707704,154.23280334472656,845400
2024-02-06,DRI,154.15782572679694,157.20479377355696,153.6984458537615,155.55474853515625,1065800
2024-02-07,DRI,156.34225803802465,157.80481461317427,155.5828621907752,155.667236328125,978200
2024-02-08,DRI,156.6047714324061,158.44233378734086,155.6859974077143,157.67355346679688,586400
2024-02-09,DRI,157.46729657346685,157.97355568001723,156.7172708960719,157.18603515625,574800
2024-02-12,DRI,157.03603593377787,157.44855079467115,154.5047116484928,155.02035522460938,1081700
2024-02-13,DRI,153.13589701343133,153.13589701343133,150.80146027629002,152.1514892578125,976900
2024-02-14,DRI,152.4515158528843,152.4515158528843,150.00456580103295,151.0827178955078,877800
2024-02-15,DRI,151.66400785229516,152.97654218932811,150.51083735738263,152.23590087890625,787300
2024-02-16,DRI,151.7108953130497,155.02974048999596,151.65463157653184,152.3109130859375,998700
2024-02-20,DRI,151.7671179777823,156.60475415982722,151.7671179777823,154.9828338623047,1567500
2024-02-21,DRI,155.12349279751038,157.12980348551173,155.11410835569467,156.04226684570312,964100
2024-02-22,DRI,157.1297893167803,158.35794941756333,156.54851189313126,157.9454345703125,1283400
2024-02-23,DRI,157.5422727229361,159.21108650681484,157.5422727229361,158.92044067382812,872600
2024-02-26,DRI,159.37986259169202,160.2705119038883,158.8548488626311,158.94859313964844,1147700
2024-02-27,DRI,159.08923225422313,160.13925972053403,158.42358064611807,158.93922424316406,1336000
2024-02-28,DRI,158.8829533858209,160.25173696185203,158.5266879839953,159.80172729492188,941700
2024-02-29,DRI,160.71113895441857,160.71113895441857,158.32043834093855,160.04550170898438,1544000
2024-03-01,DRI,159.96110628598532,160.64551238325294,158.4798095560458,160.58924865722656,866100
2024-03-04,DRI,161.72367723045926,165.7925477633891,161.23615837180458,163.17684936523438,1542000
2024-03-05,DRI,162.94248073582293,165.08004489376282,162.60496985269813,163.51437377929688,899000
2024-03-06,DRI,163.14872737955713,165.0612793869362,162.9518400834567,164.9019012451172,799500
2024-03-07,DRI,164.9393940714706,165.10815665256612,161.55492967493697,162.37057495117188,1275300
2024-03-08,DRI,161.95805291741064,162.80182286885585,160.51426528135877,160.85177612304688,870500
2024-03-11,DRI,160.22361261177375,161.79866790789237,159.71735352353346,161.07676696777344,853900
2024-03-12,DRI,160.67366766280762,162.15496467457453,160.53302977930852,161.55494689941406,805300
2024-03-13,DRI,162.0049381181154,164.45188823328178,162.0049381181154,163.66436767578125,1080500
2024-03-14,DRI,163.51436630983736,163.78624330898,160.08300820574075,161.03929138183594,889900
2024-03-15,DRI,160.24239990802735,162.9424870781228,160.24239990802735,161.21743774414062,2552500
2024-03-18,DRI,160.31738282146466,162.89558634637126,160.31738282146466,162.070556640625,1195900
2024-03-19,DRI,162.32370613296803,163.53311176904222,161.87369639693478,163.21435546875,1121400
2024-03-20,DRI,163.39247514513033,164.17999569666878,162.95183558058014,163.67373657226562,1359300
2024-03-21,DRI,154.43908376491547,157.5798103274873,152.07652197008093,153.04217529296875,3891900
2024-03-22,DRI,153.84845037651067,155.32036285296365,152.3858937305929,154.79534912109375,1675900
2024-03-25,DRI,153.95158130536623,154.5422146094217,151.92651604861513,152.53590393066406,2116200
2024-03-26,DRI,153.1827904758804,154.48595459890817,152.22650734143792,153.28591918945312,1309300
2024-03-27,DRI,153.61405437689322,156.54850892918716,153.61405437689322,156.5391387939453,1129100
2024-03-28,DRI,156.9891471581244,157.50479070308376,156.48288805387787,156.7078857421875,975000
2024-04-01,DRI,156.2860086691108,157.27978665749944,154.88910026509492,156.7922821044922,1478900
2024-04-02,DRI,156.32351941354207,156.71727969753982,153.26716710997982,153.73593139648438,1072000
2024-04-03,DRI,153.74531388114718,154.32657701123924,152.5358940262485,152.79840087890625,1230700
2024-04-04,DRI,153.64217320689426,155.16096477983342,148.12013098423273,148.60763549804688,1827400
2024-04-05,DRI,148.22327080236323,148.27952022697806,146.48883724713693,146.5825958251953,1467800
2023-12-08,DUK,86.8375792128244,87.10420682836256,86.23997309003389,86.78241729736328,3271700
2023-12-11,DUK,86.46063637925945,87.7110246938321,86.04690092862924,87.67424774169922,4989100
2023-12-12,DUK,87.7937682756875,87.80296426741567,86.53419097389745,87.64666748046875,3942700
2023-12-13,DUK,87.80295766604006,90.2301802277958,87.20534450939496,90.17501831054688,3970200
2023-12-14,DUK,90.80022534987788,91.46219650903045,90.09228124348368,90.38648986816406,6870800
2023-12-15,DUK,90.09226903744589,90.23937683709882,87.91328911735309,88.84188079833984,8742700
2023-12-18,DUK,89.36594460767814,90.40487420576856,88.95221617544733,89.33836364746094,4277100
2023-12-19,DUK,89.6509714401728,89.67855240260809,88.68559566801642,89.00738525390625,2711900
2023-12-20,DUK,88.8510859282503,89.4303071663663,87.84894024436103,87.96846008300781,3428500
2023-12-21,DUK,88.20750334082666,88.72236664355256,87.545532229044,88.5936508178711,3072500
2023-12-22,DUK,89.03495274473056,89.7704776993203,88.5568664343873,89.0533447265625,1927500
2023-12-26,DUK,88.83270301923689,89.65097096811395,88.65801423875071,88.933837890625,2228300
2023-12-27,DUK,88.63042917027985,88.97979970057928,88.28105162549389,88.53849029541016,1987600
2023-12-28,DUK,88.31782595197605,89.23722870230513,88.26266403159192,89.10851287841797,1912700
2023-12-29,DUK,88.85108665664133,89.43030789950572,88.584459001025,89.2188491821289,2295300
2024-01-02,DUK,88.74075031186966,90.35890111534677,88.38218380065689,89.9267807006836,3352200
2024-01-03,DUK,90.03711257247802,90.91973838038965,89.6417691050762,90.818603515625,3687400
2024-01-04,DUK,91.02086111534794,91.34265063558591,90.43244398848836,90.55196380615234,2423700
2024-01-05,DUK,90.55197322453988,90.79101989921674,89.70612439351247,90.59794616699219,2192100
2024-01-08,DUK,90.45084155034775,91.42541325168965,90.15663294594876,91.37944030761719,2453400
2024-01-09,DUK,90.79102124019205,91.37943843694426,90.57955552206877,91.1036148071289,2024900
2024-01-10,DUK,91.48059007619251,91.86673761715771,91.11282750715955,91.2783203125,3076700
2024-01-11,DUK,91.03006644912698,91.03006644912698,89.03495718990212,89.31997680664062,3063500
2024-01-12,DUK,89.84403512403289,90.81859976480276,89.4578876642357,90.5243911743164,2791900
2024-01-16,DUK,89.97275442317512,90.9749000620422,89.69693079009052,90.1290512084961,3527100
2024-01-17,DUK,89.77049378861382,90.7358695877235,88.23509271129473,89.0257797241211,3272700
2024-01-18,DUK,88.78672439872095,88.79592039039227,87.67424789902871,88.13394927978516,2453700
2024-01-19,DUK,88.53848685879468,88.53848685879468,87.52713823102395,87.85812377929688,2965100
2024-01-22,DUK,87.89490823540544,88.52929842617542,87.06744429407216,87.39842987060547,2465500
2024-01-23,DUK,87.35247342025826,88.20751841670207,87.35247342025826,87.90411376953125,2903000
2024-01-24,DUK,88.2994301898253,88.39136905072256,86.56175976527106,86.92032623291016,3869800
2024-01-25,DUK,87.84893441165805,88.06039311326161,86.82839681143575,88.0144271850586,2460800
2024-01-26,DUK,87.92247338314428,88.53847849307836,87.56390690880946,88.14313507080078,3554100
2024-01-29,DUK,88.2902399026676,88.42815171016487,87.62826883826935,88.05119323730469,3149000
2024-01-30,DUK,87.97764368273438,88.37298711117025,87.13178789584636,87.83053588867188,3201200
2024-01-31,DUK,88.35460467975939,89.17287258284152,87.61908667340313,88.10636901855469,3678500
2024-02-01,DUK,87.66504895274458,89.96355577905926,87.1134087173263,89.90839385986328,2745900
2024-02-02,DUK,89.04415652033428,89.27400721192755,87.81216018034787,88.46493530273438,2519400
2024-02-05,DUK,87.8029708261565,88.33622615444143,87.12261469166462,87.5731201171875,3142600
2024-02-06,DUK,87.42601083290211,87.72022646936446,87.11341724089112,87.39842987060547,2171800
2024-02-07,DUK,87.77538229645526,87.90409812122262,87.14099214975454,87.80296325683594,2470800
2024-02-08,DUK,87.104219073128,87.52714351824946,84.09777501160691,85.18267059326172,5581100
2024-02-09,DUK,84.8240928138419,85.25621319368616,84.24486463895033,84.30003356933594,4642800
2024-02-12,DUK,84.18051789643025,85.36654834697134,83.82195136655581,85.18267059326172,3925900
2024-02-13,DUK,85.14590437832136,85.4401130300547,83.02208589282408,84.22650146484375,3428000
2024-02-14,DUK,83.94147103079325,84.57585413690383,83.6012894996281,83.97824096679688,3062300
2024-02-15,DUK,84.36413621865023,85.92626307139207,84.17816451350527,85.87976837158203,2951900
2024-02-16,DUK,85.61011250390062,85.86116543172952,84.7081692660537,85.43344116210938,4120800
2024-02-20,DUK,85.54502288652334,86.27029477159303,85.08940464227864,85.4892349243164,2590700
2024-02-21,DUK,85.73098109501618,86.73520690440215,85.56361012678518,86.4655532836914,2781500
2024-02-22,DUK,85.81467090294812,86.09361778979515,84.89413411639241,85.6658935546875,4131500
2024-02-23,DUK,85.91696030425771,86.78170920018015,85.47063531851597,86.22380828857422,2494500
2024-02-26,DUK,85.9820526771061,86.07503498440583,84.16886576133237,84.28974914550781,3797700
2024-02-27,DUK,84.28045065931009,84.9220406538968,84.11307966481337,84.47571563720703,2962200
2024-02-28,DUK,84.3827210731466,84.84763964655237,84.08517346993068,84.37342071533203,3255400
2024-02-29,DUK,84.670976615335,85.61941457071171,84.39202970041458,85.38695526123047,5245500
2024-03-01,DUK,85.31256277708616,85.43343905875449,83.76902962576301,84.4850082397461,3367600
2024-03-04,DUK,83.88990800228629,86.06572350722209,83.88990800228629,85.935546875,3724600
2024-03-05,DUK,86.27030457244611,87.65576017937563,85.85188062016871,86.1866226196289,3679300
2024-03-06,DUK,86.9118866806737,87.70224690424023,86.44696806750575,87.46978759765625,4229900
2024-03-07,DUK,88.25084342424513,88.45540162919507,87.6185539063335,87.85101318359375,2610600
2024-03-08,DUK,87.85103088294709,88.44612618509967,87.218741237648,88.27875518798828,2266700
2024-03-11,DUK,88.1671545951801,89.16208002034345,87.86960700337687,89.11558532714844,1966900
2024-03-12,DUK,88.69716950372587,89.49683005931591,88.04628630456877,88.34383392333984,2878100
2024-03-13,DUK,88.79945373535156,89.54332634250034,88.71577179144717,88.79945373535156,3519200
2024-03-14,DUK,88.70646881742586,89.09699873232127,87.72083657790137,88.38102722167969,3540900
2024-03-15,DUK,87.73943876987434,88.94822996765483,87.73943876987434,88.06488037109375,6197000
2024-03-18,DUK,88.19506614238479,88.55770212044354,87.50698852941379,88.27875518798828,2736700
2024-03-19,DUK,88.57629707246802,88.88313796878293,87.91611348631301,88.46471405029297,2492600
2024-03-20,DUK,88.33453786229826,89.00402181062564,87.94400792380569,88.71577453613281,2682200
2024-03-21,DUK,88.79016065007508,89.31087435537113,88.26945403887456,88.29734802246094,2744900
2024-03-22,DUK,88.84595020667025,89.01332119191419,87.92540624078111,87.9719009399414,2308600
2024-03-25,DUK,88.22295483896428,88.48331522538612,87.7673365773926,88.18576049804688,2016000
2024-03-26,DUK,88.14856753892838,88.39962045623292,87.00486468564289,87.09784698486328,2823100
2024-03-27,DUK,87.49768641165701,89.38525495030913,87.43259808598263,89.34806060791016,3166200
2024-03-28,DUK,89.39455359253567,90.05473719572359,89.05051125252423,89.924560546875,2637600
2024-04-01,DUK,89.72929042659887,89.8129723700177,88.68787020145226,89.32946014404297,1859700
2024-04-02,DUK,89.39453561484014,90.528937978754,88.76224612154851,89.76647186279297,2305600
2024-04-03,DUK,89.72929331313031,89.83157597666253,89.11559733193702,89.23648071289062,2278100
2024-04-04,DUK,89.95245587319545,90.07333925899992,88.52050562037728,89.37596130371094,2694700
2024-04-05,DUK,89.00402323142282,89.450341141369,88.48331663845384,89.18069458007812,2525200
2023-12-08,ELV,461.91276058874223,461.91276058874223,454.47591843692584,459.84429931640625,1099200
2023-12-11,ELV,460.2195028216927,462.2879934923059,450.7430603813109,458.04522705078125,1423100
